orig_order,query,user_id,expertise,word_group,task,Duration_key1_mean,Duration_key1_std,Duration_key2_mean,Duration_key2_std,DD_time_mean,DD_time_std,UD_time_mean,UD_time_std,UU_time_mean,UU_time_std,DU_time_mean,DU_time_std,Backspace_count,Typing_speed_kpm,typing_features
8796,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,거야?,task3,70.2,18.686893802876924,95.66666666666667,57.76388721914988,517.1666666666666,1099.392453433562,-1.8,14.939879517586478,96.2,54.9563463123232,612.8333333333334,1094.303324799238,0,777.5377969762419,"• Duration: mean=70.20 / std=18.69
• DD-time: mean=517.17 / std=1099.39
• UD-time: mean=-1.80 / std=14.94
• UU-time: mean=96.20 / std=54.96
• DU-time: mean=612.83 / std=1094.30
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 777.54
"
8802,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,초등학생한테,task3,79.29411764705883,9.745285436317097,78.41176470588235,9.96906981323616,94.58823529411765,33.32427573018169,15.294117647058824,34.8833138941141,93.70588235294117,34.2705498677114,173.0,32.397916599682766,0,660.6217616580311,"• Duration: mean=79.29 / std=9.75
• DD-time: mean=94.59 / std=33.32
• UD-time: mean=15.29 / std=34.88
• UU-time: mean=93.71 / std=34.27
• DU-time: mean=173.00 / std=32.40
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 660.62
"
8819,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,설명하는,task3,77.0,13.517665209912279,76.91666666666667,13.574430062258653,76.66666666666667,17.358955421722047,-0.3333333333333333,17.572361218341683,76.58333333333333,20.89566433207587,153.58333333333334,19.085731621165365,0,882.3529411764706,"• Duration: mean=77.00 / std=13.52
• DD-time: mean=76.67 / std=17.36
• UD-time: mean=-0.33 / std=17.57
• UU-time: mean=76.58 / std=20.90
• DU-time: mean=153.58 / std=19.09
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 882.35
"
8831,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,것처럼,task3,84.44444444444444,15.85174368256621,85.44444444444444,14.942482316461941,86.22222222222223,32.310129130729955,1.7777777777777777,37.758369197363976,87.22222222222223,43.502234936201205,171.66666666666666,37.16180835212409,0,778.0979827089337,"• Duration: mean=84.44 / std=15.85
• DD-time: mean=86.22 / std=32.31
• UD-time: mean=1.78 / std=37.76
• UU-time: mean=87.22 / std=43.50
• DU-time: mean=171.67 / std=37.16
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 778.10
"
8840,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,쉽게,task3,84.71428571428571,15.660079668957476,86.0,15.286159317064135,68.42857142857143,30.451366377975788,-16.285714285714285,42.37418351510066,69.71428571428571,47.26420169541385,154.42857142857142,33.78785355152125,0,956.7198177676538,"• Duration: mean=84.71 / std=15.66
• DD-time: mean=68.43 / std=30.45
• UD-time: mean=-16.29 / std=42.37
• UU-time: mean=69.71 / std=47.26
• DU-time: mean=154.43 / std=33.79
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 956.72
"
8847,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,설명해,task3,89.88888888888889,14.945270526528155,89.77777777777777,14.981470036162822,75.66666666666667,28.138052526783014,-14.222222222222221,25.103673923241683,75.55555555555556,22.181699163449533,165.44444444444446,26.429676081590134,0,923.0769230769231,"• Duration: mean=89.89 / std=14.95
• DD-time: mean=75.67 / std=28.14
• UD-time: mean=-14.22 / std=25.10
• UU-time: mean=75.56 / std=22.18
• DU-time: mean=165.44 / std=26.43
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 923.08
"
8856,"연결재무제표라는 걸 쓰는 목적이 뭐야? 돈의 흐름을 보는 거야, 아니면 현재 자산 상태를 보는 거야? 초등학생한테 설명하는 것처럼 쉽게 설명해 줘.",p10,Beginner,줘.,task3,83.75,32.887434277141985,87.25,33.797189232242374,92.5,39.970822691891975,8.75,69.17309207102619,96.0,94.65727652959386,179.75,69.50479599759046,0,836.2369337979095,"• Duration: mean=83.75 / std=32.89
• DD-time: mean=92.50 / std=39.97
• UD-time: mean=8.75 / std=69.17
• UU-time: mean=96.00 / std=94.66
• DU-time: mean=179.75 / std=69.50
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 836.24
"
8860,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,<dummy>,task3,399.0,,126.0,,249.0,,-150.0,,-24.0,,375.0,,0,inf,"• Duration: mean=399.00 / std=<NA>
• DD-time: mean=249.00 / std=<NA>
• UD-time: mean=-150.00 / std=<NA>
• UU-time: mean=-24.00 / std=<NA>
• DU-time: mean=375.00 / std=<NA>
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): inf
"
8861,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,연결재무제표,task3,99.83333333333333,20.70308303269886,104.22222222222223,32.328380457525796,130.61111111111111,82.81172046124651,30.77777777777778,87.71783342430201,135.0,112.8825521869314,234.83333333333334,106.95367331370213,0,206.38257213835277,"• Duration: mean=99.83 / std=20.70
• DD-time: mean=130.61 / std=82.81
• UD-time: mean=30.78 / std=87.72
• UU-time: mean=135.00 / std=112.88
• DU-time: mean=234.83 / std=106.95
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 206.38
"
8872,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,점은,task3,100.0,37.09937514788675,105.41666666666667,57.24184472812514,129.91666666666666,124.28154132915923,29.916666666666668,120.53023636742724,135.33333333333334,171.44643124859374,235.33333333333334,176.74909454999317,0,36.8437212158428,"• Duration: mean=100.00 / std=37.10
• DD-time: mean=129.92 / std=124.28
• UD-time: mean=29.92 / std=120.53
• UU-time: mean=135.33 / std=171.45
• DU-time: mean=235.33 / std=176.75
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 36.84
"
8877,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,자본금하고,task3,89.46153846153847,51.78820774595759,83.1923076923077,33.26862693982934,114.57692307692308,53.77224047920866,25.115384615384617,65.77374973229179,108.3076923076923,55.066337616201956,197.76923076923077,62.69692668213184,7,43.89667398277899,"• Duration: mean=89.46 / std=51.79
• DD-time: mean=114.58 / std=53.77
• UD-time: mean=25.12 / std=65.77
• UU-time: mean=108.31 / std=55.07
• DU-time: mean=197.77 / std=62.70
• Total number of Backspace keys: 7
• Typing speed (keystrokes per minute): 43.90
"
8885,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,작성,task3,89.75,16.679756764242267,97.75,17.85457124340191,109.0,32.15142742887609,19.25,35.34624651723493,117.0,41.43842247411039,206.75,32.46866621397137,1,219.27820922795797,"• Duration: mean=89.75 / std=16.68
• DD-time: mean=109.00 / std=32.15
• UD-time: mean=19.25 / std=35.35
• UU-time: mean=117.00 / std=41.44
• DU-time: mean=206.75 / std=32.47
• Total number of Backspace keys: 1
• Typing speed (keystrokes per minute): 219.28
"
8886,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,거야?,task3,111.72916666666667,94.60370636959868,109.3125,94.71955385757855,161.9375,285.211709813769,50.208333333333336,291.3230975448404,159.52083333333334,306.6393674732538,271.25,296.14994045929257,15,76.16226794308986,"• Duration: mean=111.73 / std=94.60
• DD-time: mean=161.94 / std=285.21
• UD-time: mean=50.21 / std=291.32
• UU-time: mean=159.52 / std=306.64
• DU-time: mean=271.25 / std=296.15
• Total number of Backspace keys: 15
• Typing speed (keystrokes per minute): 76.16
"
8887,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,자본의,task3,75.15384615384616,28.05009255435162,75.61538461538461,29.110532061834203,99.3076923076923,75.70489263733731,24.153846153846153,69.33715472703668,99.76923076923077,52.86800205252361,174.92307692307693,63.415904338556295,2,126.45914396887159,"• Duration: mean=75.15 / std=28.05
• DD-time: mean=99.31 / std=75.70
• UD-time: mean=24.15 / std=69.34
• UU-time: mean=99.77 / std=52.87
• DU-time: mean=174.92 / std=63.42
• Total number of Backspace keys: 2
• Typing speed (keystrokes per minute): 126.46
"
8890,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,따로,task3,112.0,25.586454749860653,114.14285714285714,23.14035847769413,95.28571428571429,28.52317353611671,-16.714285714285715,52.66470761877853,97.42857142857143,64.42271116838933,209.42857142857142,44.78041663814344,0,11.726930057238587,"• Duration: mean=112.00 / std=25.59
• DD-time: mean=95.29 / std=28.52
• UD-time: mean=-16.71 / std=52.66
• UU-time: mean=97.43 / std=64.42
• DU-time: mean=209.43 / std=44.78
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 11.73
"
8907,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,시에,task3,92.66666666666667,22.589082908933396,119.66666666666667,62.72054421532603,118.33333333333333,52.32080529451613,25.666666666666668,48.413496740750574,145.33333333333334,106.07858722035597,238.0,106.97476337903254,0,714.2857142857143,"• Duration: mean=92.67 / std=22.59
• DD-time: mean=118.33 / std=52.32
• UD-time: mean=25.67 / std=48.41
• UU-time: mean=145.33 / std=106.08
• DU-time: mean=238.00 / std=106.97
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 714.29
"
8913,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,"""종속기업의",task3,93.5625,41.77873262797712,82.375,15.90754537947323,100.625,36.55110577442676,7.0625,52.41815048244263,89.4375,54.27580031653149,183.0,41.05443540796374,0,634.5009914077991,"• Duration: mean=93.56 / std=41.78
• DD-time: mean=100.62 / std=36.55
• UD-time: mean=7.06 / std=52.42
• UU-time: mean=89.44 / std=54.28
• DU-time: mean=183.00 / std=41.05
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 634.50
"
8929,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,투자와,task3,86.875,22.72467192911076,88.875,20.73945515195614,85.0,15.231546211727816,-1.875,30.511999981272005,87.0,28.6555903296871,173.875,26.535353775670675,0,800.0,"• Duration: mean=86.88 / std=22.72
• DD-time: mean=85.00 / std=15.23
• UD-time: mean=-1.88 / std=30.51
• UU-time: mean=87.00 / std=28.66
• DU-time: mean=173.88 / std=26.54
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 800.00
"
8949,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,"상계제거""라는",task3,89.16666666666667,24.437796184454548,90.44444444444444,23.51775855221457,89.33333333333333,48.75991603525078,0.16666666666666666,52.11666776400357,90.61111111111111,62.334145952551445,179.77777777777777,57.20196989157912,0,692.3076923076924,"• Duration: mean=89.17 / std=24.44
• DD-time: mean=89.33 / std=48.76
• UD-time: mean=0.17 / std=52.12
• UU-time: mean=90.61 / std=62.33
• DU-time: mean=179.78 / std=57.20
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 692.31
"
8967,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,게,task3,90.66666666666667,4.932882862316246,85.0,14.730919862656235,74.66666666666667,19.553345834749955,-16.0,23.895606290697042,69.0,36.59234892706397,159.66666666666666,32.959571194621645,0,1071.4285714285713,"• Duration: mean=90.67 / std=4.93
• DD-time: mean=74.67 / std=19.55
• UD-time: mean=-16.00 / std=23.90
• UU-time: mean=69.00 / std=36.59
• DU-time: mean=159.67 / std=32.96
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 1071.43
"
8970,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,주요,task3,89.0,19.8997487421324,87.8,21.5916650585359,120.0,57.013156376401405,31.0,55.937465083787984,118.8,44.66206443952183,207.8,45.65851508754965,0,775.1937984496124,"• Duration: mean=89.00 / std=19.90
• DD-time: mean=120.00 / std=57.01
• UD-time: mean=31.00 / std=55.94
• UU-time: mean=118.80 / std=44.66
• DU-time: mean=207.80 / std=45.66
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 775.19
"
8975,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,회계,task3,93.28571428571429,33.75753884055277,98.85714285714286,30.82438737660259,72.0,17.51190071541826,-21.285714285714285,25.07797364032353,77.57142857142857,44.77297228930695,170.85714285714286,31.045281828476348,0,919.0371991247265,"• Duration: mean=93.29 / std=33.76
• DD-time: mean=72.00 / std=17.51
• UD-time: mean=-21.29 / std=25.08
• UU-time: mean=77.57 / std=44.77
• DU-time: mean=170.86 / std=31.05
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 919.04
"
8982,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,이슈라고,task3,97.55555555555556,21.17257135488691,93.11111111111111,24.323057190885997,127.11111111111111,95.160974727622,29.555555555555557,76.79699068178243,122.66666666666667,79.56601033104526,220.22222222222223,95.55728357610657,0,507.5187969924812,"• Duration: mean=97.56 / std=21.17
• DD-time: mean=127.11 / std=95.16
• UD-time: mean=29.56 / std=76.80
• UU-time: mean=122.67 / std=79.57
• DU-time: mean=220.22 / std=95.56
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 507.52
"
8991,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,"하는데,",task3,84.77777777777777,23.20440571194282,87.55555555555556,21.430767083279537,95.11111111111111,49.80071396186114,10.333333333333334,50.202091589892945,97.88888888888889,51.622292772707326,182.66666666666666,52.664029469838326,0,695.8762886597938,"• Duration: mean=84.78 / std=23.20
• DD-time: mean=95.11 / std=49.80
• UD-time: mean=10.33 / std=50.20
• UU-time: mean=97.89 / std=51.62
• DU-time: mean=182.67 / std=52.66
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 695.88
"
9000,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,내가,task3,90.625,18.76880009864395,89.625,19.130659760111328,143.875,91.24447145678783,53.25,94.68255232240898,142.875,97.88103201627693,233.5,93.322788519969,1,136.55761024182075,"• Duration: mean=90.62 / std=18.77
• DD-time: mean=143.88 / std=91.24
• UD-time: mean=53.25 / std=94.68
• UU-time: mean=142.88 / std=97.88
• DU-time: mean=233.50 / std=93.32
• Total number of Backspace keys: 1
• Typing speed (keystrokes per minute): 136.56
"
9005,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,이해가,task3,65.05,33.74435625326653,65.8,34.236945264620665,170.85,160.88317925880582,105.8,165.1167370138632,171.6,168.93767147118274,236.65,167.36951712650037,7,327.51091703056767,"• Duration: mean=65.05 / std=33.74
• DD-time: mean=170.85 / std=160.88
• UD-time: mean=105.80 / std=165.12
• UU-time: mean=171.60 / std=168.94
• DU-time: mean=236.65 / std=167.37
• Total number of Backspace keys: 7
• Typing speed (keystrokes per minute): 327.51
"
9028,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,안,task3,95.75,7.804912982645397,91.75,12.419742348374221,100.0,50.299105359837164,4.25,47.105378319961154,96.0,43.45879274285777,191.75,45.16174634946409,0,792.0792079207921,"• Duration: mean=95.75 / std=7.80
• DD-time: mean=100.00 / std=50.30
• UD-time: mean=4.25 / std=47.11
• UU-time: mean=96.00 / std=43.46
• DU-time: mean=191.75 / std=45.16
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 792.08
"
9032,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,되는,task3,85.42857142857143,18.62665780413601,86.57142857142857,18.26524151548639,75.42857142857143,22.089644201579638,-10.0,38.54867053479276,76.57142857142857,46.38914076540307,162.0,32.176596049509854,0,1009.6153846153846,"• Duration: mean=85.43 / std=18.63
• DD-time: mean=75.43 / std=22.09
• UD-time: mean=-10.00 / std=38.55
• UU-time: mean=76.57 / std=46.39
• DU-time: mean=162.00 / std=32.18
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 1009.62
"
9046,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,왜,task3,77.0,,71.0,,86.0,,9.0,,80.0,,157.0,,0,inf,"• Duration: mean=77.00 / std=<NA>
• DD-time: mean=86.00 / std=<NA>
• UD-time: mean=9.00 / std=<NA>
• UU-time: mean=80.00 / std=<NA>
• DU-time: mean=157.00 / std=<NA>
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): inf
"
9047,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,부분이야.,task3,87.25,18.424909029009417,87.25,17.82299332068244,102.0,51.18060712276228,14.75,53.77076765813795,102.0,58.48232056084829,189.25,55.96610175324475,0,48.07371302664085,"• Duration: mean=87.25 / std=18.42
• DD-time: mean=102.00 / std=51.18
• UD-time: mean=14.75 / std=53.77
• UU-time: mean=102.00 / std=58.48
• DU-time: mean=189.25 / std=55.97
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 48.07
"
9048,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,이게,task3,95.16666666666667,21.83040692856335,92.0,25.306125740618615,116.33333333333333,113.4278037637451,21.166666666666668,119.49295655672206,113.16666666666667,134.21835443286685,208.33333333333334,127.68032999121935,0,23.14517166002315,"• Duration: mean=95.17 / std=21.83
• DD-time: mean=116.33 / std=113.43
• UD-time: mean=21.17 / std=119.49
• UU-time: mean=113.17 / std=134.22
• DU-time: mean=208.33 / std=127.68
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 23.15
"
9061,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,투자금은,task3,89.89473684210526,16.825558392061712,90.6842105263158,22.888746947836733,115.84210526315789,48.88451601921357,25.94736842105263,56.80813095578887,116.63157894736842,66.02963183830238,206.52631578947367,57.75943253515936,0,78.42597688497524,"• Duration: mean=89.89 / std=16.83
• DD-time: mean=115.84 / std=48.88
• UD-time: mean=25.95 / std=56.81
• UU-time: mean=116.63 / std=66.03
• DU-time: mean=206.53 / std=57.76
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 78.43
"
9098,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,"""상계""",task3,168.42857142857142,183.62902561310685,165.0,185.61609125647846,166.85714285714286,148.7228166438364,-1.5714285714285714,271.3023265306665,163.42857142857142,328.24780128375426,331.85714285714283,208.6803205634786,0,576.1316872427984,"• Duration: mean=168.43 / std=183.63
• DD-time: mean=166.86 / std=148.72
• UD-time: mean=-1.57 / std=271.30
• UU-time: mean=163.43 / std=328.25
• DU-time: mean=331.86 / std=208.68
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 576.13
"
9105,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,제거를,task3,195.68421052631578,446.7267437995301,187.78947368421052,447.06829939896807,100.0,31.536574886242093,-95.6842105263158,431.3280592969139,92.10526315789474,633.5387293902616,287.7894736842105,454.83508353729076,1,339.2857142857143,"• Duration: mean=195.68 / std=446.73
• DD-time: mean=100.00 / std=31.54
• UD-time: mean=-95.68 / std=431.33
• UU-time: mean=92.11 / std=633.54
• DU-time: mean=287.79 / std=454.84
• Total number of Backspace keys: 1
• Typing speed (keystrokes per minute): 339.29
"
9115,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,해야,task3,60.75,25.772077913897434,71.4375,53.439022882783576,119.375,98.32590367412513,58.625,98.09442729669543,130.0625,92.79473314795405,190.8125,98.0844661503543,8,339.94334277620396,"• Duration: mean=60.75 / std=25.77
• DD-time: mean=119.38 / std=98.33
• UD-time: mean=58.62 / std=98.09
• UU-time: mean=130.06 / std=92.79
• DU-time: mean=190.81 / std=98.08
• Total number of Backspace keys: 8
• Typing speed (keystrokes per minute): 339.94
"
9141,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,하는,task3,72.0,11.135528725660045,74.83333333333333,14.358505028959899,81.33333333333333,32.17245198406032,9.333333333333334,37.313089749666496,84.16666666666667,46.602217400748934,156.16666666666666,41.06295978940956,0,957.4468085106382,"• Duration: mean=72.00 / std=11.14
• DD-time: mean=81.33 / std=32.17
• UD-time: mean=9.33 / std=37.31
• UU-time: mean=84.17 / std=46.60
• DU-time: mean=156.17 / std=41.06
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 957.45
"
9193,"연결재무제표 작성 시에 ""종속기업의 투자와 자본의 상계제거""라는 게 주요 회계 이슈라고 하는데, 내가 이해가 안 되는 점은 왜 ""상계"" 제거를 해야 하는 부분이야. 이게 자본금하고 투자금은 따로 구분하는 거야?",p10,Beginner,구분하는,task3,84.72727272727273,16.236322915555167,82.45454545454545,15.461976822926855,109.81818181818181,55.403642807703875,25.09090909090909,50.476637260131625,107.54545454545455,58.57365215924928,192.27272727272728,60.58562685834142,0,585.625554569654,"• Duration: mean=84.73 / std=16.24
• DD-time: mean=109.82 / std=55.40
• UD-time: mean=25.09 / std=50.48
• UU-time: mean=107.55 / std=58.57
• DU-time: mean=192.27 / std=60.59
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 585.63
"
